Deputado;Mes;Tipo;Valor;Nome_Mes;Tipo_Abreviado
DANI ALONSO;2;A - COMBUSTÍVEIS E LUBRIFICANTES;166.5;Fev;COMBUSTIVEIS
DANI ALONSO;2;A - COMBUSTÍVEIS E LUBRIFICANTES;457.06;Fev;COMBUSTIVEIS
DANI ALONSO;2;D - MATERIAIS E SERVIÇOS GRÁFICOS, DE CÓPIAS E REPRODUÇÃO DE DOCS;75.0;Fev;MAT. SERV. GRAFICOS
DANI ALONSO;2;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;899.0;Fev;PUBLIC/INTERNET/SOFTWARE
DANI ALONSO;2;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);374.49;Fev;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
DANI ALONSO;2;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);318.13;Fev;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
DANI ALONSO;2;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);35.51;Fev;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
DANI ALONSO;2;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;135.3;Fev;HOSPEDAGEM/ALIMENTACAO
DANI ALONSO;2;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;242.95;Fev;HOSPEDAGEM/ALIMENTACAO
DANI ALONSO;2;J - SERVIÇOS DE COMUNICAÇÃO;80.1;Fev;SERV. COMUNICACAO
DANI ALONSO;2;K - LOCAÇÃO DE BENS MÓVEIS;550.0;Fev;LOC. MOVEIS
DANI ALONSO;2;L - LOCAÇÃO DE BENS IMÓVEIS;5703.0;Fev;LOC. IMOVEIS
DANI ALONSO;2;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;500.0;Fev;MANUT: MOVEIS/IMOVEIS/OUTROS
DANI ALONSO;2;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;115.0;Fev;MANUT: MOVEIS/IMOVEIS/OUTROS
DANI ALONSO;2;N - MORADIA;2362.5;Fev;MORADIA
DANI ALONSO;2;O - LOCAÇÃO DE VEÍCULO;5203.22;Fev;LOC. VEICULO
DANI ALONSO;2;P - DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR;400.0;Fev;DIVULGACAO: ATIVIDADE PARLAMENTAR
DANI ALONSO;2;P - DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR;9600.0;Fev;DIVULGACAO: ATIVIDADE PARLAMENTAR
DANI ALONSO;3;A - COMBUSTÍVEIS E LUBRIFICANTES;150.74;Mar;COMBUSTIVEIS
DANI ALONSO;3;A - COMBUSTÍVEIS E LUBRIFICANTES;100.0;Mar;COMBUSTIVEIS
DANI ALONSO;3;A - COMBUSTÍVEIS E LUBRIFICANTES;389.76;Mar;COMBUSTIVEIS
DANI ALONSO;3;A - COMBUSTÍVEIS E LUBRIFICANTES;160.53;Mar;COMBUSTIVEIS
DANI ALONSO;3;"C - MATERIAIS E SERVIÇOS DE MANUT E CONSERV DE VEÍCULOS ; PEDÁGIOS";68.3;Mar;MEC/REPARO AUTOMOTIVA E PEDAGIO
DANI ALONSO;3;D - MATERIAIS E SERVIÇOS GRÁFICOS, DE CÓPIAS E REPRODUÇÃO DE DOCS;3446.32;Mar;MAT. SERV. GRAFICOS
DANI ALONSO;3;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;190.66;Mar;MAT. ESCRITORIO E OUTROS
DANI ALONSO;3;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;432.0;Mar;MAT. ESCRITORIO E OUTROS
DANI ALONSO;3;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;279.0;Mar;MAT. ESCRITORIO E OUTROS
DANI ALONSO;3;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;332.8;Mar;MAT. ESCRITORIO E OUTROS
DANI ALONSO;3;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);374.49;Mar;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
DANI ALONSO;3;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);671.5;Mar;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
DANI ALONSO;3;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);35.51;Mar;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
DANI ALONSO;3;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;33.31;Mar;HOSPEDAGEM/ALIMENTACAO
DANI ALONSO;3;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;42.2;Mar;HOSPEDAGEM/ALIMENTACAO
DANI ALONSO;3;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;80.0;Mar;HOSPEDAGEM/ALIMENTACAO
DANI ALONSO;3;K - LOCAÇÃO DE BENS MÓVEIS;550.0;Mar;LOC. MOVEIS
DANI ALONSO;3;L - LOCAÇÃO DE BENS IMÓVEIS;5703.0;Mar;LOC. IMOVEIS
DANI ALONSO;3;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;115.0;Mar;MANUT: MOVEIS/IMOVEIS/OUTROS
DANI ALONSO;3;N - MORADIA;1890.0;Mar;MORADIA
DANI ALONSO;3;O - LOCAÇÃO DE VEÍCULO;5203.22;Mar;LOC. VEICULO
DANI ALONSO;3;P - DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR;9600.0;Mar;DIVULGACAO: ATIVIDADE PARLAMENTAR
DANI ALONSO;4;A - COMBUSTÍVEIS E LUBRIFICANTES;665.3;Abr;COMBUSTIVEIS
DANI ALONSO;4;A - COMBUSTÍVEIS E LUBRIFICANTES;177.01;Abr;COMBUSTIVEIS
DANI ALONSO;4;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;40.0;Abr;MAT. ESCRITORIO E OUTROS
DANI ALONSO;4;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;231.0;Abr;MAT. ESCRITORIO E OUTROS
DANI ALONSO;4;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;126.1;Abr;MAT. ESCRITORIO E OUTROS
DANI ALONSO;4;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);374.49;Abr;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
DANI ALONSO;4;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);353.4;Abr;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
DANI ALONSO;4;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);35.51;Abr;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
DANI ALONSO;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;3110.51;Abr;HOSPEDAGEM/ALIMENTACAO
DANI ALONSO;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;74.2;Abr;HOSPEDAGEM/ALIMENTACAO
DANI ALONSO;4;J - SERVIÇOS DE COMUNICAÇÃO;435.6;Abr;SERV. COMUNICACAO
DANI ALONSO;4;K - LOCAÇÃO DE BENS MÓVEIS;605.0;Abr;LOC. MOVEIS
DANI ALONSO;4;L - LOCAÇÃO DE BENS IMÓVEIS;5703.0;Abr;LOC. IMOVEIS
DANI ALONSO;4;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;115.0;Abr;MANUT: MOVEIS/IMOVEIS/OUTROS
DANI ALONSO;4;N - MORADIA;2362.5;Abr;MORADIA
DANI ALONSO;4;O - LOCAÇÃO DE VEÍCULO;5203.22;Abr;LOC. VEICULO
DANI ALONSO;4;P - DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR;9600.0;Abr;DIVULGACAO: ATIVIDADE PARLAMENTAR
DANI ALONSO;5;A - COMBUSTÍVEIS E LUBRIFICANTES;169.03;Mai;COMBUSTIVEIS
DANI ALONSO;5;A - COMBUSTÍVEIS E LUBRIFICANTES;150.0;Mai;COMBUSTIVEIS
DANI ALONSO;5;A - COMBUSTÍVEIS E LUBRIFICANTES;310.35;Mai;COMBUSTIVEIS
DANI ALONSO;5;A - COMBUSTÍVEIS E LUBRIFICANTES;548.49;Mai;COMBUSTIVEIS
DANI ALONSO;5;A - COMBUSTÍVEIS E LUBRIFICANTES;174.31;Mai;COMBUSTIVEIS
DANI ALONSO;5;A - COMBUSTÍVEIS E LUBRIFICANTES;276.92;Mai;COMBUSTIVEIS
DANI ALONSO;5;A - COMBUSTÍVEIS E LUBRIFICANTES;257.87;Mai;COMBUSTIVEIS
DANI ALONSO;5;"C - MATERIAIS E SERVIÇOS DE MANUT E CONSERV DE VEÍCULOS ; PEDÁGIOS";46.3;Mai;MEC/REPARO AUTOMOTIVA E PEDAGIO
DANI ALONSO;5;D - MATERIAIS E SERVIÇOS GRÁFICOS, DE CÓPIAS E REPRODUÇÃO DE DOCS;425.0;Mai;MAT. SERV. GRAFICOS
DANI ALONSO;5;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;187.2;Mai;MAT. ESCRITORIO E OUTROS
DANI ALONSO;5;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;87.82;Mai;MAT. ESCRITORIO E OUTROS
DANI ALONSO;5;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);376.5;Mai;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
DANI ALONSO;5;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);436.86;Mai;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
DANI ALONSO;5;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);30.44;Mai;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
DANI ALONSO;5;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;2752.51;Mai;HOSPEDAGEM/ALIMENTACAO
DANI ALONSO;5;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;155.92;Mai;HOSPEDAGEM/ALIMENTACAO
DANI ALONSO;5;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;252.0;Mai;HOSPEDAGEM/ALIMENTACAO
DANI ALONSO;5;J - SERVIÇOS DE COMUNICAÇÃO;271.92;Mai;SERV. COMUNICACAO
DANI ALONSO;5;K - LOCAÇÃO DE BENS MÓVEIS;605.0;Mai;LOC. MOVEIS
DANI ALONSO;5;L - LOCAÇÃO DE BENS IMÓVEIS;5703.0;Mai;LOC. IMOVEIS
DANI ALONSO;5;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;115.0;Mai;MANUT: MOVEIS/IMOVEIS/OUTROS
DANI ALONSO;5;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;215.15;Mai;MANUT: MOVEIS/IMOVEIS/OUTROS
DANI ALONSO;5;N - MORADIA;1890.0;Mai;MORADIA
DANI ALONSO;5;O - LOCAÇÃO DE VEÍCULO;5203.22;Mai;LOC. VEICULO
DANI ALONSO;5;P - DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR;9600.0;Mai;DIVULGACAO: ATIVIDADE PARLAMENTAR
DANI ALONSO;6;A - COMBUSTÍVEIS E LUBRIFICANTES;100.0;Jun;COMBUSTIVEIS
DANI ALONSO;6;A - COMBUSTÍVEIS E LUBRIFICANTES;593.99;Jun;COMBUSTIVEIS
DANI ALONSO;6;A - COMBUSTÍVEIS E LUBRIFICANTES;200.0;Jun;COMBUSTIVEIS
DANI ALONSO;6;A - COMBUSTÍVEIS E LUBRIFICANTES;160.0;Jun;COMBUSTIVEIS
DANI ALONSO;6;A - COMBUSTÍVEIS E LUBRIFICANTES;182.62;Jun;COMBUSTIVEIS
DANI ALONSO;6;"C - MATERIAIS E SERVIÇOS DE MANUT E CONSERV DE VEÍCULOS ; PEDÁGIOS";377.82;Jun;MEC/REPARO AUTOMOTIVA E PEDAGIO
DANI ALONSO;6;"C - MATERIAIS E SERVIÇOS DE MANUT E CONSERV DE VEÍCULOS ; PEDÁGIOS";296.9;Jun;MEC/REPARO AUTOMOTIVA E PEDAGIO
DANI ALONSO;6;D - MATERIAIS E SERVIÇOS GRÁFICOS, DE CÓPIAS E REPRODUÇÃO DE DOCS;1286.01;Jun;MAT. SERV. GRAFICOS
DANI ALONSO;6;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);376.5;Jun;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
DANI ALONSO;6;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);155.6;Jun;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
DANI ALONSO;6;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);35.51;Jun;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
DANI ALONSO;6;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;212.5;Jun;HOSPEDAGEM/ALIMENTACAO
DANI ALONSO;6;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;766.12;Jun;HOSPEDAGEM/ALIMENTACAO
DANI ALONSO;6;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;290.7;Jun;HOSPEDAGEM/ALIMENTACAO
DANI ALONSO;6;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;38.69;Jun;HOSPEDAGEM/ALIMENTACAO
DANI ALONSO;6;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;327.09;Jun;HOSPEDAGEM/ALIMENTACAO
DANI ALONSO;6;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;43.68;Jun;HOSPEDAGEM/ALIMENTACAO
DANI ALONSO;6;K - LOCAÇÃO DE BENS MÓVEIS;605.0;Jun;LOC. MOVEIS
DANI ALONSO;6;L - LOCAÇÃO DE BENS IMÓVEIS;5703.0;Jun;LOC. IMOVEIS
DANI ALONSO;6;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;115.0;Jun;MANUT: MOVEIS/IMOVEIS/OUTROS
DANI ALONSO;6;N - MORADIA;3307.5;Jun;MORADIA
DANI ALONSO;6;P - DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR;9600.0;Jun;DIVULGACAO: ATIVIDADE PARLAMENTAR
DANI ALONSO;7;D - MATERIAIS E SERVIÇOS GRÁFICOS, DE CÓPIAS E REPRODUÇÃO DE DOCS;2198.44;Jul;MAT. SERV. GRAFICOS
DANI ALONSO;7;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);376.5;Jul;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
DANI ALONSO;7;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);35.51;Jul;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
DANI ALONSO;7;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;1331.68;Jul;HOSPEDAGEM/ALIMENTACAO
DANI ALONSO;7;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;156.0;Jul;MANUT: MOVEIS/IMOVEIS/OUTROS
DANIEL SOARES;1;A - COMBUSTÍVEIS E LUBRIFICANTES;250.0;Jan;COMBUSTIVEIS
DANIEL SOARES;1;A - COMBUSTÍVEIS E LUBRIFICANTES;173.85;Jan;COMBUSTIVEIS
DANIEL SOARES;1;A - COMBUSTÍVEIS E LUBRIFICANTES;200.01;Jan;COMBUSTIVEIS
DANIEL SOARES;1;A - COMBUSTÍVEIS E LUBRIFICANTES;467.24;Jan;COMBUSTIVEIS
DANIEL SOARES;1;A - COMBUSTÍVEIS E LUBRIFICANTES;771.59;Jan;COMBUSTIVEIS
DANIEL SOARES;1;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;224.28;Jan;PUBLIC/INTERNET/SOFTWARE
DANIEL SOARES;1;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);106.57;Jan;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
DANIEL SOARES;1;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);998.2;Jan;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
DANIEL SOARES;1;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);0.0;Jan;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
DANIEL SOARES;1;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);40.78;Jan;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
DANIEL SOARES;1;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;4223.8;Jan;HOSPEDAGEM/ALIMENTACAO
DANIEL SOARES;1;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;356.84;Jan;HOSPEDAGEM/ALIMENTACAO
DANIEL SOARES;1;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;337.48;Jan;HOSPEDAGEM/ALIMENTACAO
DANIEL SOARES;1;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;253.12;Jan;HOSPEDAGEM/ALIMENTACAO
DANIEL SOARES;1;K - LOCAÇÃO DE BENS MÓVEIS;665.0;Jan;LOC. MOVEIS
DANIEL SOARES;1;K - LOCAÇÃO DE BENS MÓVEIS;3083.34;Jan;LOC. MOVEIS
DANIEL SOARES;1;K - LOCAÇÃO DE BENS MÓVEIS;500.0;Jan;LOC. MOVEIS
DANIEL SOARES;1;L - LOCAÇÃO DE BENS IMÓVEIS;1500.0;Jan;LOC. IMOVEIS
DANIEL SOARES;1;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;560.75;Jan;MANUT: MOVEIS/IMOVEIS/OUTROS
DANIEL SOARES;1;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;80.01;Jan;MANUT: MOVEIS/IMOVEIS/OUTROS
DANIEL SOARES;1;O - LOCAÇÃO DE VEÍCULO;8565.0;Jan;LOC. VEICULO
DANIEL SOARES;2;A - COMBUSTÍVEIS E LUBRIFICANTES;150.0;Fev;COMBUSTIVEIS
DANIEL SOARES;2;A - COMBUSTÍVEIS E LUBRIFICANTES;375.19;Fev;COMBUSTIVEIS
DANIEL SOARES;2;A - COMBUSTÍVEIS E LUBRIFICANTES;148.01;Fev;COMBUSTIVEIS
DANIEL SOARES;2;A - COMBUSTÍVEIS E LUBRIFICANTES;865.65;Fev;COMBUSTIVEIS
DANIEL SOARES;2;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;224.28;Fev;PUBLIC/INTERNET/SOFTWARE
DANIEL SOARES;2;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);145.84;Fev;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
DANIEL SOARES;2;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);998.2;Fev;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
DANIEL SOARES;2;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);40.78;Fev;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
DANIEL SOARES;2;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;267.9;Fev;HOSPEDAGEM/ALIMENTACAO
DANIEL SOARES;2;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;361.89;Fev;HOSPEDAGEM/ALIMENTACAO
DANIEL SOARES;2;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;200.0;Fev;HOSPEDAGEM/ALIMENTACAO
DANIEL SOARES;2;K - LOCAÇÃO DE BENS MÓVEIS;665.0;Fev;LOC. MOVEIS
DANIEL SOARES;2;K - LOCAÇÃO DE BENS MÓVEIS;3083.34;Fev;LOC. MOVEIS
DANIEL SOARES;2;K - LOCAÇÃO DE BENS MÓVEIS;500.0;Fev;LOC. MOVEIS
DANIEL SOARES;2;L - LOCAÇÃO DE BENS IMÓVEIS;1500.0;Fev;LOC. IMOVEIS
DANIEL SOARES;2;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;560.75;Fev;MANUT: MOVEIS/IMOVEIS/OUTROS
DANIEL SOARES;2;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;80.01;Fev;MANUT: MOVEIS/IMOVEIS/OUTROS
DANIEL SOARES;2;O - LOCAÇÃO DE VEÍCULO;8565.0;Fev;LOC. VEICULO
DANIEL SOARES;3;A - COMBUSTÍVEIS E LUBRIFICANTES;110.01;Mar;COMBUSTIVEIS
DANIEL SOARES;3;A - COMBUSTÍVEIS E LUBRIFICANTES;100.0;Mar;COMBUSTIVEIS
DANIEL SOARES;3;A - COMBUSTÍVEIS E LUBRIFICANTES;833.69;Mar;COMBUSTIVEIS
DANIEL SOARES;3;A - COMBUSTÍVEIS E LUBRIFICANTES;636.05;Mar;COMBUSTIVEIS
DANIEL SOARES;3;A - COMBUSTÍVEIS E LUBRIFICANTES;183.73;Mar;COMBUSTIVEIS
DANIEL SOARES;3;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;81.0;Mar;MAT. ESCRITORIO E OUTROS
DANIEL SOARES;3;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;224.28;Mar;PUBLIC/INTERNET/SOFTWARE
DANIEL SOARES;3;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);142.49;Mar;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
DANIEL SOARES;3;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);998.2;Mar;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
DANIEL SOARES;3;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);40.78;Mar;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
DANIEL SOARES;3;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;430.0;Mar;HOSPEDAGEM/ALIMENTACAO
DANIEL SOARES;3;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;274.73;Mar;HOSPEDAGEM/ALIMENTACAO
DANIEL SOARES;3;K - LOCAÇÃO DE BENS MÓVEIS;665.0;Mar;LOC. MOVEIS
DANIEL SOARES;3;K - LOCAÇÃO DE BENS MÓVEIS;2964.24;Mar;LOC. MOVEIS
DANIEL SOARES;3;K - LOCAÇÃO DE BENS MÓVEIS;500.0;Mar;LOC. MOVEIS
DANIEL SOARES;3;L - LOCAÇÃO DE BENS IMÓVEIS;2100.0;Mar;LOC. IMOVEIS
DANIEL SOARES;3;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;560.75;Mar;MANUT: MOVEIS/IMOVEIS/OUTROS
DANIEL SOARES;3;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;80.01;Mar;MANUT: MOVEIS/IMOVEIS/OUTROS
DANIEL SOARES;3;O - LOCAÇÃO DE VEÍCULO;8565.0;Mar;LOC. VEICULO
DANIEL SOARES;4;A - COMBUSTÍVEIS E LUBRIFICANTES;170.84;Abr;COMBUSTIVEIS
DANIEL SOARES;4;A - COMBUSTÍVEIS E LUBRIFICANTES;200.0;Abr;COMBUSTIVEIS
DANIEL SOARES;4;A - COMBUSTÍVEIS E LUBRIFICANTES;265.42;Abr;COMBUSTIVEIS
DANIEL SOARES;4;A - COMBUSTÍVEIS E LUBRIFICANTES;710.07;Abr;COMBUSTIVEIS
DANIEL SOARES;4;A - COMBUSTÍVEIS E LUBRIFICANTES;133.11;Abr;COMBUSTIVEIS
DANIEL SOARES;4;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;224.28;Abr;PUBLIC/INTERNET/SOFTWARE
DANIEL SOARES;4;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);100.24;Abr;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
DANIEL SOARES;4;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);998.2;Abr;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
DANIEL SOARES;4;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);40.78;Abr;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
DANIEL SOARES;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;2030.9;Abr;HOSPEDAGEM/ALIMENTACAO
DANIEL SOARES;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;100.5;Abr;HOSPEDAGEM/ALIMENTACAO
DANIEL SOARES;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;472.59;Abr;HOSPEDAGEM/ALIMENTACAO
DANIEL SOARES;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;697.43;Abr;HOSPEDAGEM/ALIMENTACAO
